doc_id,title,category,section,paragraph_text,source_url
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,Initiating a Prior Underpayment Adjustment (PUA) Job Change,
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,University of Illinois Training and Development Resources,
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,3. When UPB receives the PARIS underpayment adjustment (PUA) and is able,
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,"to review the signed fully-executed agreement in Web Xtender, UPB will",
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,validate the earn code to ensure proper withholding as instructed by the,
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,agreement; ensure memos have been added and will process accordingly.,
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,Related Policies and Procedures,
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,4.3.1 Adjust an Employee's Pay (Underpayments),
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,4.3.3 Process Employee Recognition Awards,
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,Business and Finance | Effective: March 2021,
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,4.1.5 Handle,
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,4.2.1 Submit,
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,"4.2.2 Report Tip
Income",
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,4.3.1 Adjust an,
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,4.3.2 Process,
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,4.3.3 Process,
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Procedures,4.3.4 Correct,
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Overpayments,"4.3.5 Submit
Taxable Fringe",
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Overpayments,4.3.6 Process,
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Separation,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,
4_3_2_process_payments_for_employment_related_agreements_bus,4.3.2 Process Payments for Employment-Related Agreements - Business & Finance,Payroll,Separation,"For questions or concerns about the BusFin site, please contact sharedservices@uillinois.edu.",
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Body,4.3.4 Correct Payroll Overpayments - Business & Finance,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Body,4.3.4 Correct Payroll Overpayments,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Policy Statement,"Overpayments occur because of administrative errors, job records not ended on time,",
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Responsibilities,"work schedule/default hours not ended correctly, or data entry/time reporting errors.",
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Responsibilities,"When the employee returns the overpaid amount, it is credited to the C-FOAPAL",
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Responsibilities,charged unless another C-FOAPAL has been specified.,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Responsibilities,4.1.1 Serve as a,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Responsibilities,4.1.2 Set up a,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Responsibilities,"New Unit or
Location for",
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Responsibilities,"4.1.3 Set Up
Payroll",
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Responsibilities,"Function in
Banner and",
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Responsibilities,"4.1.4 Change an
Employee's Job",
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Responsibilities,University Payroll and Benefits (UPB) charges units a service fee that is a percentage,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Responsibilities,of the amount recovered from the overpayment. The service fee is not charged to,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Responsibilities,restricted funds.,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Procedures,To correct payroll overpayments:,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Procedures,"1. Based on the status of the payment, use the Overpayments Table to identify",
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Procedures,the correct transaction to process.,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Procedures,2. Complete the transaction in ANA.,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Procedures,3. Inform the employee of the overpayment and how it will be resolved.,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Procedures,"4. When the money is repaid, UPB processes a Payroll Adjustment to credit the",
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Procedures,unit's FOAPAL for the repayment.,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Procedures,5. UPB assesses the service fee.,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Additional Resources,4.3.4 Correct Payroll Overpayments - Business & Finance,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Overpayments,Service Fee Appeal Process,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Overpayments,Business and Finance | Effective: March 2010,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Overpayments,4.1.5 Handle,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Overpayments,4.2.1 Submit,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Overpayments,"4.2.2 Report Tip
Income",
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Overpayments,4.3.1 Adjust an,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Overpayments,4.3.2 Process,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Overpayments,4.3.3 Process,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Overpayments,4.3.4 Correct,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Overpayments,"4.3.5 Submit
Taxable Fringe",
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Overpayments,4.3.6 Process,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Separation,4.3.4 Correct Payroll Overpayments - Business & Finance,
4_3_4_correct_payroll_overpayments_business_finance,4.3.4 Correct Payroll Overpayments - Business & Finance,Payroll,Separation,"For questions or concerns about the BusFin site, please contact sharedservices@uillinois.edu.",
